;iso3c;year;country.IDEA;Ticker;ID;blpi_tot_q;blpi_level;blpi_tot_miss;blpi_miss_pct;pf_tot_q;pf_level;pf_tot_miss;pf_miss_pct;rs_tot_q;rs_level;rs_tot_miss;rs_miss_pct;os_tot_q;os_level;os_tot_miss;os_miss_pct;idea_tot_q;idea_level;idea_tot_miss;blpi_pct;pf_pct;rs_pct;os_pct;idea_miss_pct;idea_pct;CoC;idea_pct_diff;CoC_diff;wb_region;wb_income;un_region_name;un_sub_region_name;un_intermediate._region_name;un_dev_devping;iso2c;country.wb;gini;lifeexpectancy;GDP;natres;ruralpop;tertiaryschool;region;capital;longitude;latitude;income;lending;country.fotp;FOTP;cname;fh_status;fh_fotpc;dr_sg;dr_eg;hf_trade;sgi_ecgf;fi_index;fi_index_cl;hf_business;hf_efiscore;hf_financ;hf_fiscal;country;wefji;
1050;PRY;2015;Paraguay;PRY;148;10;1;6;0.38;6;0;0;0;3;0;2;0.4;8;0;0;0;24;1;8;0.1;0;0;0;0.25;0.04;-0.9403;0;0.0575;Latin America & Caribbean;Upper middle income;Americas;Latin America and the Caribbean;South America;Developing;PY;Paraguay;NA;NA;27093938619;2.197585863;40.334;NA;Latin America & Caribbean (all income levels);Asuncion;-57.6362;-25.3005;Lower middle income;IBRD;Paraguay;59;Paraguay;2;18;NA;NA;81.4;NA;NA;NA;58.4;61.1;60;96;Paraguay;1.951998959;134
1051;ROU;2006;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1621;0;0.0513;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;30.46;72.16341463;1.24E+11;2.19841846;46.695;51.72751999;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;44;Romania;1;15;54.75622177;62.12754059;68.4;NA;6.94;6.795445687;74.6;58.2;50;87.5;Romania;2.741787282;134
1052;ROU;2007;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1819;0;-0.0199;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;NA;72.56585366;1.72E+11;1.636772859;46.564;58.16762924;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;42;Romania;1;15;68.52872467;71.79347229;84;NA;7.48;7.324197945;73.2;61.2;60;85.9;Romania;3.086609658;134
1053;ROU;2008;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1567;0;0.0252;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;36.93;72.56585366;2.08E+11;2.035572516;46.433;66.92304993;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;44;Romania;1;15;69.26984406;68.34674835;86;NA;7.16;7.010863274;74.9;61.7;50;85.6;Romania;3.293251088;134
1054;ROU;2009;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.2668;0;-0.1101;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;35.24;73.3097561;1.67E+11;1.469480925;46.302;71.25668335;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;44;Romania;1;15;69.86530304;67.13762665;85.8;NA;7.33;7.177322318;74.9;63.2;50;87;Romania;3.453676858;134
1055;ROU;2010;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.2154;0;0.0514;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;35.3;73.45853659;1.68E+11;1.485966475;46.171;67.80831146;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;43;Romania;1;14;68.48921204;66.37374115;87.5;NA;7.29;7.138155484;72.5;64.2;50;85.8;Romania;3.474207214;134
1056;ROU;2011;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1899;0;0.0255;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;NA;74.4097561;1.85E+11;2.063578721;46.04;62.78694916;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;42;Romania;1;14;68.52436829;63.61419296;87.6;NA;7.33;7.177322317;72;64.7;50;86.8;Romania;3.109438918;134
1057;ROU;2012;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.2551;0;-0.0652;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;34.88;74.41219512;1.72E+11;2.207139764;45.909;54.52098083;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;41;Romania;1;14;69.94976044;66.02170563;87.1;NA;7.41;7.255655985;70.5;64.4;50;87.4;Romania;2.689451168;134
1058;ROU;2013;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1843;0;0.0708;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;27.45;75.06341463;1.92E+11;1.767455628;45.765;52.16814041;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;42;Romania;1;14;70.29889679;68.59993744;86.8;4.799917904;7.54;7.382948195;70.4;65.1;50;87.9;Romania;2.833126583;134
1059;ROU;2014;Romania;ROU;152;15;9;1;0.06;2;0;4;0.67;3;2;2;0.4;5;2;3;0.38;22;13;10;0.6;0;0.67;0.4;0.31;0.59;-0.1377;0;0.0466;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;NA;75.06341463;1.99E+11;1.56589098;45.607;53.21585846;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;41;Romania;1;15;NA;NA;87.8;4.90034191;7.66;7.500448697;71;65.5;50;87;Romania;3.462046069;134
1060;ROU;2015;Romania;ROU;152;15;10;1;0.06;2;0;4;0.67;3;2;2;0.4;5;4;3;0.38;22;16;10;0.67;0;0.67;0.8;0.31;0.73;-0.0458;0.1364;0.0919;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RO;Romania;NA;NA;1.78E+11;1.030231551;45.436;NA;Europe & Central Asia (all income levels);Bucharest;26.0979;44.4479;Upper middle income;IBRD;Romania;42;Romania;1;13;NA;NA;88;5.381738836;NA;NA;69.8;66.6;50;86.9;Romania;3.956684836;134
1061;RUS;2006;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-0.8497;0;-0.0689;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;41.54;66.64317073;9.90E+11;19.46340905;26.492;72.84204102;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;72;Russia;3;24;69.3806076;52.31012726;62.6;NA;6.33;6.090723136;59.7;52.4;30;90.8;Russian.Federation;2.294284126;134
1062;RUS;2007;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-0.9524;0;-0.1027;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;42.33;67.49756098;1.30E+12;16.33229932;26.447;74.06365967;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;75;Russia;3;24;69.53170013;54.03490829;62.6;NA;6.44;6.235053068;62;52.2;40;79.5;Russian.Federation;2.696019849;134
1063;RUS;2008;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-1.0494;0;-0.097;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;41.42;67.84878049;1.66E+12;18.08237054;26.402;74.9569931;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;78;Russia;3;24;69.0856781;47.35098267;44.2;NA;6.51;6.302825384;53.7;49.8;40;79.2;Russian.Federation;2.910897642;134
1064;RUS;2009;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-1.0877;0;-0.0384;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;39.69;68.60487805;1.22E+12;14.16631107;26.358;75.43293762;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;80;Russia;3;24;68.84235382;51.55567932;60.8;NA;6.44;6.235053067;54;50.8;40;78.9;Russian.Federation;2.694213752;134
1065;RUS;2010;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-1.0586;0;0.0291;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;40.94;68.85609756;1.52E+12;13.90135272;26.313;NA;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;81;Russia;3;24;65.72589874;53.14609146;68.4;NA;6.55;6.341552421;52.2;50.3;40;82.3;Russian.Federation;2.723418817;134
1066;RUS;2011;Russian Federation;RUS;43;15;10;1;0.06;6;4;0;0;5;3;0;0;8;6;0;0;31;23;1;0.67;0.67;0.6;0.75;0.03;0.74;-1.0361;0;0.0226;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;41.04;69.65853659;2.03E+12;16.16288084;26.268;76.49777985;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;81;Russia;3;24;65.99822235;50.89558792;68.2;NA;6.58;6.370597699;50.7;50.5;40;82.7;Russian.Federation;2.597082664;134
1067;RUS;2012;Russian Federation;RUS;43;15;11;1;0.06;6;4;0;0;5;3;0;0;8;7;0;0;31;25;1;0.73;0.67;0.6;0.88;0.03;0.81;-1.0173;0.0645;0.0188;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;41.59;70.36585366;2.15E+12;15.58544333;26.214;76.11464691;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;80;Russia;3;24;66.26568604;53.33264542;68.2;NA;6.65;6.438370015;65.1;50.5;40;82.5;Russian.Federation;2.556232005;134
1068;RUS;2013;Russian Federation;RUS;43;15;11;1;0.06;6;4;0;0;5;3;0;0;8;7;0;0;31;25;1;0.73;0.67;0.6;0.88;0.03;0.81;-0.9968;0;0.0205;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;NA;70.36585366;2.23E+12;13.76332977;26.149;77.99648285;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;81;Russia;3;24;66.54802704;54.91249847;77.4;NA;6.67;6.457733534;69.2;51.1;30;86.9;Russian.Federation;2.677078559;134
1069;RUS;2014;Russian Federation;RUS;43;15;11;1;0.06;6;4;0;0;5;4;0;0;8;7;0;0;31;26;1;0.73;0.67;0.8;0.88;0.03;0.84;-0.8718;0.0323;0.1249;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;NA;70.36585366;2.05E+12;13.46654105;26.076;78.65337372;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;81;Russia;3;24;NA;NA;74.6;NA;6.66;6.448051774;70;51.9;30;85.6;Russian.Federation;2.904736537;134
1070;RUS;2015;Russian Federation;RUS;43;15;11;1;0.06;6;4;0;0;5;4;0;0;8;7;0;0;31;26;1;0.73;0.67;0.8;0.88;0.03;0.84;-0.8626;0;0.0092;Europe & Central Asia;Upper middle income;Europe;Eastern Europe;Eastern Europe;Developed;RU;Russian Federation;NA;NA;1.33E+12;10.27957775;25.992;NA;Europe & Central Asia (all income levels);Moscow;37.6176;55.7558;Upper middle income;IBRD;Russia;83;Russia;3;24;NA;NA;75;NA;NA;NA;76.3;52.1;30;86.1;Russian.Federation;2.904736537;134
1071;RWA;2006;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;-0.212;0;0.5254;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;56.38665854;3110328011;5.647818854;79.832;3.629990101;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;85;Rwanda;3;26;22.73153305;26.46994209;71.8;NA;6.43;6.315827176;50.8;52.8;50;73.9;Rwanda;NA;134
1072;RWA;2007;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.0202;0;0.2322;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;57.946;3775447706;6.595094005;78.915;3.704240084;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;84;Rwanda;3;26;23.32180786;28.78043747;70.6;NA;6.51;6.58910816;51;52.4;40;73.9;Rwanda;NA;134
1073;RWA;2008;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.1477;0;0.1275;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;59.31534146;4796573531;8.825925142;77.967;3.988349915;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;84;Rwanda;3;26;24.22212601;29.04203606;70.6;NA;6.82;6.882632179;51.8;54.2;40;76.9;Rwanda;NA;134
1074;RWA;2009;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.1351;0;-0.0126;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;60.46597561;5308990459;7.337110145;77.012;4.85299015;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;85;Rwanda;3;24;24.31342888;30.81507492;61.2;NA;6.89;6.862448507;58.9;54.2;40;76.8;Rwanda;NA;134
1075;RWA;2010;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.4628;0;0.3277;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;51.34;61.40178049;5698548988;6.701650345;76.048;5.56595993;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;83;Rwanda;3;24;24.42935753;41.04288483;67.4;NA;7.23;7.201088926;74.5;59.1;40;77.1;Rwanda;5.081084;134
1076;RWA;2011;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.4284;0;-0.0344;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;62.15536585;6406727230;7.083884015;75.078;6.740039825;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;84;Rwanda;3;24;23.92602539;44.95323181;77.8;NA;7.45;7.400289173;76.9;62.7;40;76.9;Rwanda;5.214027534;134
1077;RWA;2012;Rwanda;RWA;44;15;4;1;0.06;6;1;0;0;5;0;0;0;8;4;0;0;31;9;1;0.27;0.17;0;0.5;0.03;0.29;0.6694;0;0.241;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;62.79936585;7219657132;6.56680415;74.106;6.553780079;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;82;Rwanda;3;24;23.96856689;45.03848267;78;NA;7.3;7.251290062;73.6;64.9;40;77.2;Rwanda;5.312704;134
1078;RWA;2013;Rwanda;RWA;44;15;4;1;0.06;6;3;0;0;5;2;0;0;8;4;0;0;31;13;1;0.27;0.5;0.4;0.5;0.03;0.42;0.6571;0.129;-0.0123;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;50.44;63.39482927;7522006198;NA;73.131;7.529250145;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;80;Rwanda;3;24;22.70045471;47.81835556;78;NA;7.38;7.330756255;65.6;64.1;40;80.4;Rwanda;5.04117284;134
1079;RWA;2014;Rwanda;RWA;44;15;4;1;0.06;6;3;0;0;5;2;0;0;8;4;0;0;31;13;1;0.27;0.5;0.4;0.5;0.03;0.42;0.8298;0;0.1727;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;63.96565854;7912161660;NA;72.159;NA;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;79;Rwanda;3;23;NA;NA;77.7;NA;7.38;7.330756255;69.6;64.7;40;80.3;Rwanda;4.884901;134
1080;RWA;2015;Rwanda;RWA;44;15;4;1;0.06;6;3;0;0;5;2;0;0;8;4;0;0;31;13;1;0.27;0.5;0.4;0.5;0.03;0.42;0.672;0;-0.1578;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Eastern Africa;Developing;RW;Rwanda;NA;NA;8095980014;NA;71.189;NA;Sub-Saharan Africa (all income levels);Kigali;30.0587;-1.95325;Low income;IDA;Rwanda;79;Rwanda;3;22;NA;NA;80.8;NA;NA;NA;59.5;64.8;40;80.2;Rwanda;5.214025491;134
1081;SEN;2006;Senegal;SEN;97;13;0;3;0.19;6;0;0;0;5;0;0;0;8;1;0;0;29;1;3;0;0;0;0.13;0.09;0.03;-0.4165;0;-0.3877;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;61.05407317;9358710935;2.425299665;58.689;5.580699921;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;44;Senegal;1;12;34.98221207;41.84347916;66.6;NA;6.02;5.762667891;55.1;56.2;30;60.7;Senegal;NA;134
1082;SEN;2007;Senegal;SEN;97;13;0;3;0.19;6;0;0;0;5;0;0;0;8;1;0;0;29;1;3;0;0;0;0.13;0.09;0.03;-0.5434;0;-0.1269;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;61.78417073;11284603071;2.870684746;58.482;6.185170174;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;46;Senegal;1;13;34.49827576;44.30076981;71.6;NA;6.13;5.86796581;56.4;58.1;50;60.8;Senegal;2.518987342;134
1083;SEN;2008;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.5337;0.1724;0.0097;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;62.53507317;13375825205;4.334458974;58.26;7.720680237;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;49;Senegal;2;14;33.90665817;45.44573212;71.6;NA;6.04;5.781812967;55.5;58.3;50;65.2;Senegal;2.62884315;134
1084;SEN;2009;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.5277;0;0.0061;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;63.28678049;12771709950;4.230905931;58.023;7.765470028;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;53;Senegal;2;15;34.06568909;47.34073257;71.2;NA;6.2;5.934973576;65;56.3;40;65.1;Senegal;2.741049949;134
1085;SEN;2010;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.6936;0;-0.1659;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;64.01443902;12914130614;4.162001656;57.77;7.389460087;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;57;Senegal;2;14;33.26797104;46.55706024;69.7;NA;6.04;5.781812967;63.1;54.6;40;64.7;Senegal;3.09336307;134
1086;SEN;2011;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.5274;0;0.1662;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;40.29;64.69536585;14352023940;5.049340801;57.503;NA;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;54;Senegal;2;14;32.19129562;47.59169006;73.2;NA;5.99;5.733950277;62.3;55.7;40;65.4;Senegal;2.75453644;134
1087;SEN;2012;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.2815;0;0.2459;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;65.31887805;14194124596;6.346705905;57.219;NA;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;55;Senegal;1;14;31.78969002;51.6083107;72.2;NA;6.01;5.753095353;58.4;55.4;40;65.4;Senegal;2.620997983;134
1088;SEN;2013;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;-0.2541;0;0.0274;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;65.8787561;14806481145;5.033581224;56.921;NA;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;52;Senegal;1;14;30.49690247;51.31065369;72.2;NA;6.37;6.087577641;56.7;55.5;40;65.2;Senegal;3.065522135;134
1089;SEN;2014;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;0.0173;0;0.2715;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;66.37258537;15284658818;4.544074915;56.607;NA;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;48;Senegal;1;14;NA;NA;73.2;NA;6.42;6.135360825;47.5;55.4;40;65.1;Senegal;3.523558608;134
1090;SEN;2015;Senegal;SEN;97;13;0;3;0.19;6;3;0;0;5;2;0;0;8;1;0;0;29;6;3;0;0.5;0.4;0.13;0.09;0.21;0.0307;0;0.0133;Sub-Saharan Africa;Low income;Africa;Sub-Saharan Africa;Western Africa;Developing;SN;Senegal;NA;NA;13609989582;5.788501744;56.279;NA;Sub-Saharan Africa (all income levels);Dakar;-17.4734;14.7247;Lower middle income;IDA;Senegal;48;Senegal;1;14;NA;NA;74;NA;NA;NA;54.6;57.8;40;71.3;Senegal;3.758599151;134
1091;SGP;2006;Singapore;SGP;98;15;4;1;0.06;6;0;0;0;4;0;1;0.2;7;1;1;0.13;29;5;3;0.27;0;0;0.14;0.09;0.17;2.1976;0;0.0029;East Asia & Pacific;High income;Asia;South-eastern Asia;South-eastern Asia;Developing;SG;Singapore;NA;80.14146341;1.48E+11;0.00032545;0;NA;East Asia & Pacific (all income levels);Singapore;103.85;1.28941;High income: nonOECD;Not classified;Singapore;66;Singapore;2;21;93.30974579;97.24038696;85;NA;8.77;8.641196103;96.9;88;60;89.5;Singapore;5.294289498;134
1092;SGP;2007;Singapore;SGP;98;15;4;1;0.06;6;0;0;0;4;0;1;0.2;7;1;1;0.13;29;5;3;0.27;0;0;0.14;0.09;0.17;2.2526;0;0.055;East Asia & Pacific;High income;Asia;South-eastern Asia;South-eastern Asia;Developing;SG;Singapore;NA;80.44146341;1.80E+11;0.000397276;0;NA;East Asia & Pacific (all income levels);Singapore;103.85;1.28941;High income: nonOECD;Not classified;Singapore;69;Singapore;2;21;92.85553741;97.48741913;90;NA;8.74;8.611636709;96.7;87.1;50;89.5;Singapore;5.597677667;134
1093;SGP;2008;Singapore;SGP;98;15;4;1;0.06;6;0;0;0;4;0;1;0.2;7;1;1;0.13;29;5;3;0.27;0;0;0.14;0.09;0.17;2.254;0;0.0014;East Asia & Pacific;High income;Asia;South-eastern Asia;South-eastern Asia;Developing;SG;Singapore;NA;80.7902439;1.92E+11;0.000625199;0;NA;East Asia & Pacific (all income levels);Singapore;103.85;1.28941;High income: nonOECD;Not classified;Singapore;69;Singapore;2;21;92.57748413;97.2533493;90;NA;8.7;8.572224184;97.8;87.3;50;90.3;Singapore;5.909263393;134
1094;SGP;2009;Singapore;SGP;98;15;4;1;0.06;6;0;0;0;4;0;1;0.2;7;1;1;0.13;29;5;3;0.27;0;0;0.14;0.09;0.17;2.2526;0;-0.0014;East Asia & Pacific;High income;Asia;South-eastern Asia;South-eastern Asia;Developing;SG;Singapore;NA;81.24146341;1.92E+11;0.000582798;0;NA;East Asia & Pacific (all income levels);Singapore;103.85;1.28941;High income: nonOECD;Not classified;Singapore;68;Singapore;2;21;92.05810547;97.37023163;90;NA;8.68;8.552517922;98.3;87.1;50;91.1;Singapore;5.793836414;134
1095;SGP;2010;Singapore;SGP;98;15;4;1;0.06;6;0;0;0;4;0;1;0.2;7;1;1;0.13;29;5;3;0.27;0;0;0.14;0.09;0.17;2.2128;0;-0.0398;East Asia & Pacific;High income;Asia;South-eastern Asia;South-eastern Asia;Developing;SG;Singapore;NA;81.54146341;2.36E+11;0.00045971;0;NA;East Asia & Pacific (all income levels);Singapore;103.85;1.28941;High income: nonOECD;Not classified;Singapore;68;Singapore;2;21;91.85931396;97.36646271;90;NA;8.66;8.532811659;98.2;86.1;50;90.7;Singapore;5.638279054;134
