Country,Ticker,ID,year,blpi_tot_q,blpi_level,blpi_tot_miss,blpi_miss_pct,pf_tot_q,pf_level,pf_tot_miss,pf_miss_pct,rs_tot_q,rs_level,rs_tot_miss,rs_miss_pct,os_tot_q,os_level,os_tot_miss,os_miss_pct,idea_tot_q,idea_level,idea_tot_miss,blpi_pct,pf_pct,rs_pct,os_pct,idea_miss_pct,idea_pct,CoC,idea_pct_diff,CoC_diff,wb_region,wb_income,un_region_name,un_sub_region_name,un_intermediate _region_name,un_dev_devping,,,
Slovenia,SVN,71,2001,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,0.00,2.00,0.00,0.00,0.00,0.00,0.06,0.00,,0.0000,,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2002,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,0.00,2.00,0.00,0.00,0.00,0.00,0.06,0.00,0.7219,0.0000,-0.0450,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2003,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,0.00,2.00,0.00,0.00,0.00,0.00,0.06,0.00,0.8646,0.0000,0.1428,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2004,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,1.0195,0.0333,0.1549,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2005,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.8917,0.0000,-0.1278,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2006,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,1.0236,0.0000,0.1319,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2007,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.9826,0.0000,-0.0410,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2008,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.9119,0.0000,-0.0706,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2009,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,1.0235,0.0000,0.1116,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2010,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.8538,0.0000,-0.1697,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2011,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.9008,0.0000,0.0470,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2012,14.00,0.00,2.00,0.13,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,1.00,2.00,0.00,0.00,0.20,0.00,0.06,0.03,0.8200,0.0000,-0.0808,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2013,14.00,2.00,2.00,0.13,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,0.00,0.00,0.00,30.00,5.00,2.00,0.14,0.17,0.40,0.00,0.06,0.17,0.7083,0.1333,-0.1117,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2014,14.00,11.00,2.00,0.13,6.00,5.00,0.00,0.00,5.00,3.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,25.00,2.00,0.79,0.83,0.60,0.75,0.06,0.83,0.6872,0.6667,-0.0211,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Slovenia,SVN,71,2015,14.00,11.00,2.00,0.13,6.00,5.00,0.00,0.00,5.00,3.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,25.00,2.00,0.79,0.83,0.60,0.75,0.06,0.83,0.7268,0.0000,0.0396,Europe & Central Asia,High income,Europe,Southern Europe,Southern Europe,Developed,,,
Sweden,SWE,72,1996,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,2.00,2.00,0.13,0.00,0.00,0.00,0.06,0.07,2.3055,,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,1997,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,2.00,2.00,0.13,0.00,0.00,0.00,0.06,0.07,,0.0000,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,1998,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,0.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,2.00,2.00,0.13,0.00,0.00,0.00,0.06,0.07,2.3318,0.0000,0.0263,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,1999,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,,0.0333,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2000,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.4044,0.0000,0.0726,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2001,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,,0.0000,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2002,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2981,0.0000,-0.1063,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2003,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2288,0.0000,-0.0693,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2004,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.1952,0.0000,-0.0336,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2005,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.0142,0.0000,-0.1809,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2006,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2051,0.0000,0.1908,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2007,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2485,0.0000,0.0434,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2008,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2278,0.0000,-0.0207,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2009,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2909,0.0000,0.0631,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2010,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.3188,0.0000,0.0280,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2011,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.2218,0.0000,-0.0970,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2012,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.3208,0.0000,0.0990,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2013,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,0.00,0.00,0.00,30.00,3.00,2.00,0.13,0.00,0.25,0.00,0.06,0.10,2.3005,0.0000,-0.0203,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2014,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,5.00,0.00,0.00,30.00,8.00,2.00,0.13,0.00,0.25,0.63,0.06,0.27,2.1421,0.1667,-0.1585,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Sweden,SWE,72,2015,16.00,2.00,0.00,0.00,5.00,0.00,1.00,0.17,4.00,1.00,1.00,0.20,8.00,5.00,0.00,0.00,30.00,8.00,2.00,0.13,0.00,0.25,0.63,0.06,0.27,2.2456,0.0000,0.1035,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Swaziland,SWZ,111,1996,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.0146,,,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,1997,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,,0.0000,,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,1998,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.0173,0.0000,-0.0027,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,1999,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,,0.0000,,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2000,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.2534,0.0000,-0.2361,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2001,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,,0.0000,,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2002,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.3180,0.0000,-0.0646,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2003,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.5498,0.0000,-0.2318,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2004,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.5769,0.0000,-0.0271,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2005,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.4763,0.0000,0.1006,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2006,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.2399,0.0000,0.2365,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2007,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.2155,0.0000,0.0243,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2008,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.1716,0.0000,0.0439,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2009,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.1945,0.0000,-0.0228,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2010,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.1668,0.0000,0.0277,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2011,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.2945,0.0000,-0.1277,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2012,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.3584,0.0000,-0.0639,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2013,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.3357,0.0000,0.0226,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2014,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.3573,0.0000,-0.0216,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Swaziland,SWZ,111,2015,15.00,0.00,1.00,0.06,6.00,0.00,0.00,0.00,4.00,1.00,1.00,0.20,6.00,0.00,2.00,0.25,28.00,1.00,4.00,0.00,0.00,0.25,0.00,0.13,0.04,-0.3248,0.0000,0.0325,Sub-Saharan Africa,Lower middle income,Africa,Sub-Saharan Africa,Southern Africa,Developing,,,
Seychelles,SYC,45,1996,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,5.00,1.00,0.00,0.33,0.00,0.38,0.03,0.16,0.9015,,,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,1997,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,5.00,1.00,0.00,0.33,0.00,0.38,0.03,0.16,,0.0000,,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,1998,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,5.00,1.00,0.00,0.33,0.00,0.38,0.03,0.16,0.2231,0.0000,-0.6783,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,1999,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,5.00,1.00,0.00,0.33,0.00,0.38,0.03,0.16,,0.0000,,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2000,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,5.00,1.00,0.00,0.33,0.00,0.38,0.03,0.16,0.4644,0.0000,0.2413,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2001,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,,0.0645,,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2002,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.3068,0.0000,-0.1576,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2003,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.3273,0.0000,0.0205,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2004,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.2020,0.0000,-0.1252,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2005,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.1418,0.0000,-0.0602,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2006,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,-0.0916,0.0000,-0.2334,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2007,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.0081,0.0000,0.0997,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2008,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.2463,0.0000,0.2381,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2009,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.3165,0.0000,0.0702,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2010,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.3500,0.0000,0.0334,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2011,15.00,0.00,1.00,0.06,6.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,31.00,7.00,1.00,0.00,0.33,0.40,0.38,0.03,0.23,0.3175,0.0000,-0.0325,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2012,15.00,0.00,1.00,0.06,6.00,4.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,4.00,0.00,0.00,31.00,10.00,1.00,0.00,0.67,0.40,0.50,0.03,0.32,0.3401,0.0968,0.0226,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2013,15.00,0.00,1.00,0.06,6.00,4.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,4.00,0.00,0.00,31.00,10.00,1.00,0.00,0.67,0.40,0.50,0.03,0.32,0.3905,0.0000,0.0504,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2014,15.00,0.00,1.00,0.06,6.00,4.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,4.00,0.00,0.00,31.00,10.00,1.00,0.00,0.67,0.40,0.50,0.03,0.32,0.3718,0.0000,-0.0187,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Seychelles,SYC,45,2015,15.00,0.00,1.00,0.06,6.00,4.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,4.00,0.00,0.00,31.00,10.00,1.00,0.00,0.67,0.40,0.50,0.03,0.32,0.8901,0.0000,0.5183,Sub-Saharan Africa,High income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Syrian Arab Republic,SYR,112,1996,12.00,0.00,4.00,0.25,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00,0.00,0.00,0.00,0.13,0.00,-0.7758,,,Middle East & North Africa,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Syrian Arab Republic,SYR,112,1997,12.00,0.00,4.00,0.25,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00,0.00,0.00,0.00,0.13,0.00,,0.0000,,Middle East & North Africa,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Syrian Arab Republic,SYR,112,1998,12.00,0.00,4.00,0.25,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00,0.00,0.00,0.00,0.13,0.00,-0.8589,0.0000,-0.0831,Middle East & North Africa,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
Syrian Arab Republic,SYR,112,1999,12.00,0.00,4.00,0.25,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00,0.00,0.00,0.00,0.13,0.00,,0.0000,,Middle East & North Africa,Lower middle income,Asia,Western Asia,Western Asia,Developing,,,
