"","iso3c","year","country.IDEA","Ticker","ID","blpi_tot_q","blpi_level","blpi_tot_miss","blpi_miss_pct","pf_tot_q","pf_level","pf_tot_miss","pf_miss_pct","rs_tot_q","rs_level","rs_tot_miss","rs_miss_pct","os_tot_q","os_level","os_tot_miss","os_miss_pct","idea_tot_q","idea_level","idea_tot_miss","blpi_pct","pf_pct","rs_pct","os_pct","idea_miss_pct","idea_pct","CoC","idea_pct_diff","CoC_diff","wb_region","wb_income","un_region_name","un_sub_region_name","un_intermediate._region_name","un_dev_devping","iso2c","country.wb","gini","lifeexpectancy","GDP","natres","ruralpop","tertiaryschool","region","capital","longitude","latitude","income","lending","country.fotp","FOTP","cname","fh_status","fh_fotpc","dr_sg","dr_eg","hf_trade","sgi_ecgf","fi_index","fi_index_cl","hf_business","hf_efiscore","hf_financ","hf_fiscal","country","wefji"
"1017","PHL",2012,"Philippines","PHL",18,16,2,0,0,6,1,0,0,5,0,0,0,8,1,0,0,32,4,0,0.13,0.17,0,0.13,0,0.13,-0.5804,0,"0.1158","East Asia & Pacific","Lower middle income","Asia","South-eastern Asia","South-eastern Asia","Developing","PH","Philippines",43.04,68.0070731707317,250092093547.532,2.56848608474309,55.19,31.2987403869629,"East Asia & Pacific (all income levels)","Manila","121.035","14.5515","Lower middle income","IBRD","Philippines",42,"Philippines",2,10,40.662181854248,55.0449104309082,75.5,NA,6.9,6.82865161468508,54.3,57.1,50,79.1,"Philippines",3.01572305333333
"1018","PHL",2013,"Philippines","PHL",18,16,2,0,0,6,1,0,0,5,0,0,0,8,1,0,0,32,4,0,0.13,0.17,0,0.13,0,0.13,-0.3958,0,"0.1847","East Asia & Pacific","Lower middle income","Asia","South-eastern Asia","South-eastern Asia","Developing","PH","Philippines",NA,68.1315609756097,271836123723.678,2.01025743620883,55.367,33.6130294799805,"East Asia & Pacific (all income levels)","Manila","121.035","14.5515","Lower middle income","IBRD","Philippines",43,"Philippines",2,10,40.5231285095215,55.2564010620117,75.5,NA,7.14,7.06616993161519,53.1,58.2,50,79.3,"Philippines",3.16607705726872
"1019","PHL",2014,"Philippines","PHL",18,16,2,0,0,6,1,0,0,5,0,0,0,8,1,0,0,32,4,0,0.13,0.17,0,0.13,0,0.13,-0.4422,0,"-0.0465","East Asia & Pacific","Lower middle income","Asia","South-eastern Asia","South-eastern Asia","Developing","PH","Philippines",NA,68.2656341463415,284834199296.32,2.88431934106586,55.512,35.7533302307129,"East Asia & Pacific (all income levels)","Manila","121.035","14.5515","Lower middle income","IBRD","Philippines",44,"Philippines",2,10,NA,NA,75.5,NA,7.01,6.93751417646061,59.9,60.1,50,79.2,"Philippines",3.55313675060595
"1020","PHL",2015,"Philippines","PHL",18,16,2,0,0,6,1,0,0,5,0,0,0,8,1,0,0,32,4,0,0.13,0.17,0,0.13,0,0.13,-0.4301,0,"0.0122","East Asia & Pacific","Lower middle income","Asia","South-eastern Asia","South-eastern Asia","Developing","PH","Philippines",NA,NA,292451392606.609,1.63736591473192,55.627,NA,"East Asia & Pacific (all income levels)","Manila","121.035","14.5515","Lower middle income","IBRD","Philippines",44,"Philippines",2,10,NA,NA,75.4,NA,NA,NA,55.3,62.2,60,79.1,"Philippines",3.73472448348999
"1021","POL",2006,"Poland","POL",19,16,5,0,0,6,1,0,0,5,1,0,0,8,2,0,0,32,9,0,0.31,0.17,0.2,0.25,0,0.28,0.1749,0,"-0.0486","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",34.71,75.1439024390244,344826430298.147,1.8060156448766,38.659,64.6057815551758,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",21,"Poland",1,7,78.8991851806641,71.1956787109375,82.4,NA,6.96,6.94956525595024,56.5,59.3,70,68.7,"Poland",3.45469131968624
"1022","POL",2007,"Poland","POL",19,16,5,0,0,6,1,0,0,5,1,0,0,8,2,0,0,32,9,0,0.31,0.17,0.2,0.25,0,0.28,0.1928,0,"0.0179","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",33.51,75.2439024390244,429249647594.607,1.50499558361327,38.771,66.150260925293,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",22,"Poland",1,7,78.5596923828125,74.7339401245117,86.6,NA,6.88,6.86968519543832,55.3,58.1,50,68.6,"Poland",3.53716420200276
"1023","POL",2008,"Poland","POL",19,16,5,0,0,6,1,0,0,5,1,0,0,8,2,0,0,32,9,0,0.31,0.17,0.2,0.25,0,0.28,0.3471,0,"0.1542","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",33.72,75.5439024390244,533815789473.684,2.24350652645187,38.884,68.8904266357422,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",24,"Poland",1,7,78.6975326538086,71.3334121704102,86,NA,7.01,6.9994902935062,54.2,60.3,60,68.6,"Poland",3.71760114691092
"1024","POL",2009,"Poland","POL",19,16,5,0,0,6,1,0,0,5,1,0,0,8,2,0,0,32,9,0,0.31,0.17,0.2,0.25,0,0.28,0.3701,0,"0.0230","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",33.58,75.6951219512195,439796160379.475,1.21766927986998,38.996,70.7998199462891,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",24,"Poland",1,7,78.3099365234375,73.0209274291992,85.8,NA,7.17,7.1592504142259,53.7,60.3,60,69,"Poland",4.14378134052045
"1025","POL",2010,"Poland","POL",19,16,5,0,0,6,1,0,0,5,1,0,0,8,2,0,0,32,9,0,0.31,0.17,0.2,0.25,0,0.28,0.4132,0,"0.0431","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",33.25,76.2463414634146,479321128909.23,1.58604298171391,39.108,73.1728515625,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",24,"Poland",1,7,78.7741012573242,74.0176391601562,87.5,NA,7.1,7.08935536126847,62.2,63.2,60,74.9,"Poland",4.33390567474747
"1026","POL",2011,"Poland","POL",19,16,13,0,0,6,3,0,0,5,4,0,0,8,7,0,0,32,27,0,0.81,0.5,0.8,0.88,0,0.84,0.4854,0.5625,"0.0722","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",32.78,76.6951219512195,528828473066.019,1.92420384389636,39.22,73.1847610473633,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",25,"Poland",1,7,79.0054016113281,71.4749374389648,87.6,NA,7.22,7.20917545177992,61.4,64.1,60,74,"Poland",4.3326612870334
"1027","POL",2012,"Poland","POL",19,16,13,0,0,6,3,0,0,5,4,0,0,8,7,0,0,32,27,0,0.81,0.5,0.8,0.88,0,0.84,0.5908,0,"0.1055","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",32.39,76.7463414634146,500344281382.345,1.45742157032555,39.312,72.848388671875,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",25,"Poland",1,7,76.8970794677734,73.1739044189453,87.1,NA,7.3,7.2890555120865,61.4,64.2,60,74.4,"Poland",4.24747950247525
"1028","POL",2013,"Poland","POL",19,16,13,0,0,6,3,0,0,5,4,0,0,8,7,0,0,32,27,0,0.81,0.5,0.8,0.88,0,0.84,0.5537,0,"-0.0372","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",32.55,77,524214789307.993,1.07723556350953,39.383,71.15869140625,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",26,"Poland",1,7,76.9237442016602,75.719970703125,86.8,6.26555632683083,7.26,7.24911548178398,64,66,70,76,"Poland",4.09041334830918
"1029","POL",2014,"Poland","POL",19,16,13,0,0,6,3,0,0,5,4,0,0,8,7,0,0,32,27,0,0.81,0.5,0.8,0.88,0,0.84,0.5927,0,"0.0390","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",32.08,77.2536585365854,545158979236.012,0.963787247866884,39.432,NA,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",27,"Poland",1,7,NA,NA,87.8,6.70482817601799,7.42,7.4088756024926,70.1,67,70,76.1,"Poland",4.10839391372549
"1030","POL",2015,"Poland","POL",19,16,13,0,0,6,3,0,0,5,4,0,0,8,7,0,0,32,27,0,0.81,0.5,0.8,0.88,0,0.84,0.5797,0,"-0.0129","Europe & Central Asia","High income","Europe","Eastern Europe","Eastern Europe","Developed","PL","Poland",NA,NA,477066454436.928,0.85027099820665,39.461,NA,"Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD","Poland",26,"Poland",1,8,NA,NA,88,6.99680134779421,NA,NA,67.3,68.6,70,82.1,"Poland",4.19122755078302
"1031","PRT",2006,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.9677,0,"-0.0894","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",38.06,78.419512195122,208566948939.907,0.271586085331112,41.863,55.4411392211914,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",14,"Portugal",1,6,84.9506759643555,84.4783554077148,82.4,NA,7.41,7.51839816625388,73.3,62.9,50,64,"Portugal",5.62809523809524
"1032","PRT",2007,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.9582,0,"-0.0095","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",36.75,78.3219512195122,240169336162.059,0.305150347956999,41.251,57.8427810668945,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",14,"Portugal",1,6,85.6600189208984,84.9280624389648,86.6,NA,7.4,7.50825187982833,78.6,64,50,62.3,"Portugal",5.67808191808192
"1033","PRT",2008,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,1.0005,0,"0.0423","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",36.63,78.5243902439025,262007590449.685,0.264769519196803,40.641,61.6633110046387,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",16,"Portugal",1,6,85.6629333496094,83.8379898071289,86,NA,7.22,7.32561872589567,80.5,63.9,50,61.3,"Portugal",5.21452123294973
"1034","PRT",2009,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,1.0387,0,"0.0381","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",34.91,78.7268292682927,243745748819.116,0.20231684356944,40.036,62.6935195922852,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",16,"Portugal",1,6,85.4876403808594,83.6304016113281,85.8,NA,7.18,7.28503358049895,81.1,64.9,60,61.6,"Portugal",4.69616311923077
"1035","PRT",2010,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,1.0305,0,"-0.0081","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",35.84,79.0268292682927,238317631788.079,0.259236249272664,39.433,65.6602096557617,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",16,"Portugal",1,6,86.5294036865234,84.3585968017578,87.5,NA,6.95,7.051668994953,80.5,64.4,60,61,"Portugal",4.28549741141304
"1036","PRT",2011,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,1.0844,0,"0.0539","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",36.34,80.4707317073171,244879869335.557,0.32009036131293,38.833,68.5062103271484,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",17,"Portugal",1,6,85.5409469604492,83.4357299804688,87.6,NA,7.22,7.32561872558677,80.1,64,60,61.1,"Portugal",3.93397077782427
"1037","PRT",2012,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.9327,0,"-0.1517","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",36.04,80.3731707317073,216368178659.447,0.31797129808771,38.242,68.5855407714844,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",17,"Portugal",1,6,85.7147369384766,82.4181900024414,87.1,NA,7.25,7.35605758445547,83,63,60,59,"Portugal",3.86907386374502
"1038","PRT",2013,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.9231,0,"-0.0096","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",NA,80.7219512195122,226073492966.495,0.285545973218564,37.662,66.2216186523438,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",17,"Portugal",1,6,85.5921936035156,81.3536834716797,86.8,4.58654042540124,7.43,7.53869073817245,82.8,63.1,60,61.6,"Portugal",4.17778516744186
"1039","PRT",2014,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.8846,0,"-0.0385","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",NA,80.7219512195122,230116915167.055,0.293177198432798,37.092,65.6073837280273,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",18,"Portugal",1,6,NA,NA,87.8,3.82185378266447,7.49,7.59956845600965,84.9,63.5,60,60.1,"Portugal",4.49058312586772
"1040","PRT",2015,"Portugal","PRT",157,11,5,5,0.31,4,1,2,0.33,3,1,2,0.4,6,5,2,0.25,21,12,11,0.45,0.25,0.33,0.83,0.34,0.57,0.9184,0,"0.0338","Europe & Central Asia","High income","Europe","Southern Europe","Southern Europe","Developed","PT","Portugal",NA,NA,198923264943.995,0.259618658585059,36.532,NA,"Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified","Portugal",18,"Portugal",1,6,NA,NA,88,3.71326652076918,NA,NA,87.5,65.3,60,61.1,"Portugal",4.64229716387662
"1041","PRY",2006,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-1.1875,0,"0.2150","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",53.63,71.4918536585366,10646157920.3209,2.3048970258692,42.422,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",57,"Paraguay",2,18,44.2945709228516,58.6132469177246,74.6,NA,6.45,6.32857258386339,50,55.6,50,90.1,"Paraguay",1.55221576396145
"1042","PRY",2007,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-1.249,0,"-0.0615","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",52.09,71.6948292682927,13794910633.8518,2.13171137584632,42.194,29.0505199432373,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",60,"Paraguay",2,18,45.1950378417969,57.6629676818848,77.4,NA,6.41,6.28932562200548,49.3,58.3,60,96.7,"Paraguay",1.54838940999121
"1043","PRY",2008,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-1.0068,0,"0.2422","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",51.04,71.8988292682927,18504130752.9922,1.83456315915257,41.966,34.4893112182617,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",60,"Paraguay",2,18,45.1459693908691,55.9597587585449,78.4,NA,6.54,6.41687824762468,58.5,60,60,96.6,"Paraguay",1.45068102980769
"1044","PRY",2009,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.8272,0,"0.1796","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",49.67,72.1023170731707,15929902138.1363,2.12744252495384,41.74,37.1439590454102,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",59,"Paraguay",2,18,45.7946014404297,57.9186820983887,83.6,NA,6.6,6.47574869016442,61.7,61,60,96.6,"Paraguay",1.57341038765432
"1045","PRY",2010,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.7408,0,"0.0864","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",51.83,72.3012926829268,20030528042.9171,2.63899154726928,41.513,35.0808486938477,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",59,"Paraguay",2,18,46.2148056030273,57.6267280578613,83.5,NA,6.75,6.62292479665872,60.9,61.3,60,96.6,"Paraguay",1.69956837204724
"1046","PRY",2011,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.713,0,"0.0278","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",52.6,72.4871951219512,25099681460.8943,1.91927443803299,41.286,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",60,"Paraguay",2,18,48.0839576721191,56.8599586486816,83,NA,6.81,6.68179523919669,61.7,62.3,60,97.6,"Paraguay",1.77777370639269
"1047","PRY",2012,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.8456,0,"-0.1326","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",48.17,72.654,24595319573.7548,2.0403495196779,41.06,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",60,"Paraguay",2,18,48.2788391113281,59.2272453308105,82.7,NA,6.91,6.77991264349062,59.8,61.8,60,96.9,"Paraguay",1.85918582528736
"1048","PRY",2013,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-1.0453,0,"-0.1997","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",48.3,72.7991707317073,28965906502.2306,1.87728704438996,40.826,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",61,"Paraguay",2,18,49.223560333252,59.3389205932617,82.7,NA,6.94,6.8093478647097,59.1,61.1,60,95.9,"Paraguay",1.71344694202899
"1049","PRY",2014,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.9978,0,"0.0476","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",51.67,72.9217073170732,30881166852.3116,2.09156245253651,40.584,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",59,"Paraguay",2,18,NA,NA,81.1,NA,6.88,6.75047742197805,58,62,60,96.2,"Paraguay",1.64850111089182
"1050","PRY",2015,"Paraguay","PRY",148,10,1,6,0.38,6,0,0,0,3,0,2,0.4,8,0,0,0,24,1,8,0.1,0,0,0,0.25,0.04,-0.9403,0,"0.0575","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","PY","Paraguay",NA,NA,27093938619.3333,2.19758586297901,40.334,NA,"Latin America & Caribbean (all income levels)","Asuncion","-57.6362","-25.3005","Lower middle income","IBRD","Paraguay",59,"Paraguay",2,18,NA,NA,81.4,NA,NA,NA,58.4,61.1,60,96,"Paraguay",1.9519989588947
"1051","ROU",2006,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1621,0,"0.0513","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",30.46,72.1634146341463,123533036667.853,2.19841845988363,46.695,51.7275199890137,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",44,"Romania",1,15,54.7562217712402,62.1275405883789,68.4,NA,6.94,6.79544568716126,74.6,58.2,50,87.5,"Romania",2.74178728200526
"1052","ROU",2007,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1819,0,"-0.0199","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",NA,72.5658536585366,171536685395.563,1.6367728588596,46.564,58.1676292419434,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",42,"Romania",1,15,68.5287246704102,71.7934722900391,84,NA,7.48,7.32419794513455,73.2,61.2,60,85.9,"Romania",3.08660965761381
"1053","ROU",2008,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1567,0,"0.0252","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",36.93,72.5658536585366,208181626900.631,2.03557251617508,46.433,66.9230499267578,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",44,"Romania",1,15,69.2698440551758,68.3467483520508,86,NA,7.16,7.01086327359122,74.9,61.7,50,85.6,"Romania",3.2932510878453
"1054","ROU",2009,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.2668,0,"-0.1101","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",35.24,73.309756097561,167422949529.4,1.46948092501019,46.302,71.2566833496094,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",44,"Romania",1,15,69.8653030395508,67.1376266479492,85.8,NA,7.33,7.17732231769635,74.9,63.2,50,87,"Romania",3.45367685771812
"1055","ROU",2010,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.2154,0,"0.0514","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",35.3,73.4585365853659,167998080493.408,1.485966475227,46.171,67.8083114624023,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",43,"Romania",1,14,68.4892120361328,66.3737411499023,87.5,NA,7.29,7.13815548366884,72.5,64.2,50,85.8,"Romania",3.4742072137931
"1056","ROU",2011,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1899,0,"0.0255","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",NA,74.409756097561,185362855081.021,2.06357872063317,46.04,62.7869491577148,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",42,"Romania",1,14,68.5243682861328,63.6141929626465,87.6,NA,7.33,7.17732231749998,72,64.7,50,86.8,"Romania",3.10943891752577
"1057","ROU",2012,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.2551,0,"-0.0652","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",34.88,74.4121951219512,171664638717.49,2.20713976402589,45.909,54.5209808349609,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",41,"Romania",1,14,69.9497604370117,66.0217056274414,87.1,NA,7.41,7.25565598525911,70.5,64.4,50,87.4,"Romania",2.68945116770833
"1058","ROU",2013,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1843,0,"0.0708","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",27.45,75.0634146341463,191549024910.604,1.76745562750981,45.765,52.168140411377,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",42,"Romania",1,14,70.2988967895508,68.5999374389648,86.8,4.79991790405483,7.54,7.38294819542718,70.4,65.1,50,87.9,"Romania",2.83312658308458
"1059","ROU",2014,"Romania","ROU",152,15,9,1,0.06,2,0,4,0.67,3,2,2,0.4,5,2,3,0.38,22,13,10,0.6,0,0.67,0.4,0.31,0.59,-0.1377,0,"0.0466","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",NA,75.0634146341463,199493490982.921,1.56589098000995,45.607,53.2158584594727,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",41,"Romania",1,15,NA,NA,87.8,4.90034190998536,7.66,7.50044869711169,71,65.5,50,87,"Romania",3.46204606882551
"1060","ROU",2015,"Romania","ROU",152,15,10,1,0.06,2,0,4,0.67,3,2,2,0.4,5,4,3,0.38,22,16,10,0.67,0,0.67,0.8,0.31,0.73,-0.0458,0.1364,"0.0919","Europe & Central Asia","Upper middle income","Europe","Eastern Europe","Eastern Europe","Developed","RO","Romania",NA,NA,177954489851.961,1.0302315508559,45.436,NA,"Europe & Central Asia (all income levels)","Bucharest","26.0979","44.4479","Upper middle income","IBRD","Romania",42,"Romania",1,13,NA,NA,88,5.38173883589206,NA,NA,69.8,66.6,50,86.9,"Romania",3.95668483606264
